symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TCS,2018-06-20 00:00:00+00:00,8.65,8.83,8.58,8.68,144589,8.1383098592,8.3076619718,8.0724507042,8.1665352113,144589,0.0,1.0
TCS,2018-06-21 00:00:00+00:00,8.71,8.93,8.61,8.66,210175,8.1947605634,8.4017464789,8.1006760563,8.1477183099,210175,0.0,1.0
TCS,2018-06-22 00:00:00+00:00,8.7,8.76,8.4,8.55,317015,8.1853521127,8.2418028169,7.9030985915,8.0442253521,317015,0.0,1.0
TCS,2018-06-25 00:00:00+00:00,8.54,8.7,8.43,8.7,164410,8.0348169014,8.1853521127,7.9313239437,8.1853521127,164410,0.0,1.0
TCS,2018-06-26 00:00:00+00:00,8.76,8.8,8.4631,8.53,157913,8.2418028169,8.2794366197,7.9624659155,8.0254084507,157913,0.0,1.0
TCS,2018-06-27 00:00:00+00:00,8.33,8.75,8.32,8.71,114363,7.8372394366,8.2323943662,7.8278309859,8.1947605634,114363,0.0,1.0
TCS,2018-06-28 00:00:00+00:00,8.54,8.76,8.25,8.33,179697,8.0348169014,8.2418028169,7.761971831,7.8372394366,179697,0.0,1.0
TCS,2018-06-29 00:00:00+00:00,8.41,8.6699,8.36,8.57,119405,7.9125070423,8.1570326761,7.8654647887,8.0630422535,119405,0.0,1.0
TCS,2018-07-02 00:00:00+00:00,8.3,8.47,8.09,8.37,168783,7.8090140845,7.9689577465,7.6114366197,7.8748732394,168783,0.0,1.0
TCS,2018-07-03 00:00:00+00:00,8.18,8.39,8.07,8.26,97892,7.6961126761,7.8936901408,7.5926197183,7.7713802817,97892,0.0,1.0
TCS,2018-07-05 00:00:00+00:00,8.6,8.63,8.131,8.23,190931,8.0912676056,8.1194929577,7.6500112676,7.7431549296,190931,0.0,1.0
TCS,2018-07-06 00:00:00+00:00,8.48,8.75,8.45,8.57,95924,7.9783661972,8.2323943662,7.9501408451,8.0630422535,95924,0.0,1.0
TCS,2018-07-09 00:00:00+00:00,8.61,8.7,8.4,8.54,129103,8.1006760563,8.1853521127,7.9030985915,8.0348169014,129103,0.0,1.0
TCS,2018-07-10 00:00:00+00:00,8.59,8.71,8.53,8.71,95498,8.0818591549,8.1947605634,8.0254084507,8.1947605634,95498,0.0,1.0
TCS,2018-07-11 00:00:00+00:00,8.46,8.65,8.38,8.56,117874,7.9595492958,8.1383098592,7.8842816901,8.0536338028,117874,0.0,1.0
TCS,2018-07-12 00:00:00+00:00,8.39,8.55,8.321,8.5,92238,7.8936901408,8.0442253521,7.828771831,7.9971830986,92238,0.0,1.0
TCS,2018-07-13 00:00:00+00:00,8.17,8.4621,8.14,8.39,99619,7.6867042254,7.9615250704,7.6584788732,7.8936901408,99619,0.0,1.0
TCS,2018-07-16 00:00:00+00:00,8.1,8.2899,7.95,8.17,170722,7.6208450704,7.7995115493,7.4797183099,7.6867042254,170722,0.0,1.0
TCS,2018-07-17 00:00:00+00:00,8.22,8.24,8.05,8.1,149746,7.7337464789,7.7525633803,7.5738028169,7.6208450704,149746,0.0,1.0
TCS,2018-07-18 00:00:00+00:00,8.05,8.23,8.01,8.2,70831,7.5738028169,7.7431549296,7.5361690141,7.7149295775,70831,0.0,1.0
TCS,2018-07-19 00:00:00+00:00,7.91,8.12,7.85,7.98,170114,7.442084507,7.6396619718,7.3856338028,7.507943662,170114,0.0,1.0
TCS,2018-07-20 00:00:00+00:00,7.72,7.93,7.65,7.88,319962,7.2633239437,7.4609014085,7.1974647887,7.4138591549,319962,0.0,1.0
TCS,2018-07-23 00:00:00+00:00,7.26,7.78,7.2,7.74,264181,6.8305352113,7.3197746479,6.774084507,7.2821408451,264181,0.0,1.0
TCS,2018-07-24 00:00:00+00:00,7.14,7.39,6.87,7.3,276927,6.7176338028,6.9528450704,6.4636056338,6.8681690141,276927,0.0,1.0
TCS,2018-07-25 00:00:00+00:00,7.11,7.26,7.03,7.14,129541,6.6894084507,6.8305352113,6.6141408451,6.7176338028,129541,0.0,1.0
TCS,2018-07-26 00:00:00+00:00,6.76,7.18,6.72,7.12,171764,6.3601126761,6.7552676056,6.3224788732,6.6988169014,171764,0.0,1.0
TCS,2018-07-27 00:00:00+00:00,6.67,6.89,6.65,6.81,157321,6.2754366197,6.4824225352,6.2566197183,6.4071549296,157321,0.0,1.0
TCS,2018-07-30 00:00:00+00:00,6.62,6.9,6.561,6.75,161309,6.2283943662,6.4918309859,6.172884507,6.3507042254,161309,0.0,1.0
TCS,2018-07-31 00:00:00+00:00,6.63,6.72,6.51,6.59,252748,6.2378028169,6.3224788732,6.1249014085,6.2001690141,252748,0.0,1.0
TCS,2018-08-01 00:00:00+00:00,9.58,9.8,7.7,7.9,5835707,9.0132957746,9.2202816901,7.2445070423,7.4326760563,5835707,0.0,1.0
TCS,2018-08-02 00:00:00+00:00,10.02,10.15,9.2733,9.35,2009320,9.4272676056,9.5495774648,8.7247385915,8.7969014085,2009320,0.0,1.0
TCS,2018-08-03 00:00:00+00:00,10.9,10.94,9.86,10.0,1002420,10.2552112676,10.2928450704,9.2767323944,9.4084507042,1002420,0.0,1.0
TCS,2018-08-06 00:00:00+00:00,10.58,11.53,10.47,10.9,1039597,9.9541408451,10.847943662,9.8506478873,10.2552112676,1039597,0.0,1.0
TCS,2018-08-07 00:00:00+00:00,10.81,11.09,10.45,10.55,617712,10.1705352113,10.433971831,9.8318309859,9.925915493,617712,0.0,1.0
TCS,2018-08-08 00:00:00+00:00,10.99,11.28,10.6,10.81,569490,10.3398873239,10.6127323944,9.9729577465,10.1705352113,569490,0.0,1.0
TCS,2018-08-09 00:00:00+00:00,11.07,11.4743,11.01,11.11,360000,10.4151549296,10.7955385915,10.3587042254,10.4527887324,360000,0.0,1.0
TCS,2018-08-10 00:00:00+00:00,11.38,11.43,10.91,11.04,260888,10.7068169014,10.7538591549,10.2646197183,10.3869295775,260888,0.0,1.0
TCS,2018-08-13 00:00:00+00:00,12.02,12.268,11.3398,11.38,790989,11.3089577465,11.5422873239,10.6689949296,10.7068169014,790989,0.0,1.0
TCS,2018-08-14 00:00:00+00:00,11.73,12.4172,11.66,12.06,595830,11.0361126761,11.6826614085,10.9702535211,11.3465915493,595830,0.0,1.0
TCS,2018-08-15 00:00:00+00:00,10.94,11.63,10.8,11.63,488794,10.2928450704,10.942028169,10.1611267606,10.942028169,488794,0.0,1.0
TCS,2018-08-16 00:00:00+00:00,11.15,11.46,11.01,11.06,229431,10.4904225352,10.782084507,10.3587042254,10.4057464789,229431,0.0,1.0
TCS,2018-08-17 00:00:00+00:00,11.28,11.3,10.89,11.12,347057,10.6127323944,10.6315492958,10.2458028169,10.4621971831,347057,0.0,1.0
TCS,2018-08-20 00:00:00+00:00,11.21,11.41,10.96,11.35,222319,10.5468732394,10.7350422535,10.3116619718,10.6785915493,222319,0.0,1.0
TCS,2018-08-21 00:00:00+00:00,11.33,11.49,11.2232,11.28,226566,10.6597746479,10.8103098592,10.5592923944,10.6127323944,226566,0.0,1.0
TCS,2018-08-22 00:00:00+00:00,11.32,11.54,11.17,11.36,250468,10.6503661972,10.8573521127,10.5092394366,10.688,250468,0.0,1.0
TCS,2018-08-23 00:00:00+00:00,11.17,11.35,11.121,11.28,159174,10.5092394366,10.6785915493,10.4631380282,10.6127323944,159174,0.0,1.0
TCS,2018-08-24 00:00:00+00:00,11.17,11.29,10.9412,11.15,198816,10.5092394366,10.6221408451,10.2939740845,10.4904225352,198816,0.0,1.0
TCS,2018-08-27 00:00:00+00:00,11.16,11.32,11.14,11.25,173061,10.4998309859,10.6503661972,10.4810140845,10.5845070423,173061,0.0,1.0
TCS,2018-08-28 00:00:00+00:00,11.16,11.36,11.12,11.24,162572,10.4998309859,10.688,10.4621971831,10.5750985915,162572,0.0,1.0
TCS,2018-08-29 00:00:00+00:00,11.2,11.23,11.0,11.13,219640,10.5374647887,10.5656901408,10.3492957746,10.4716056338,219640,0.0,1.0
TCS,2018-08-30 00:00:00+00:00,11.07,11.2,10.78,11.2,239051,10.4151549296,10.5374647887,10.1423098592,10.5374647887,239051,0.0,1.0
TCS,2018-08-31 00:00:00+00:00,11.3,11.47,11.03,11.03,243098,10.6315492958,10.7914929577,10.3775211268,10.3775211268,243098,0.0,1.0
TCS,2018-09-04 00:00:00+00:00,11.38,11.62,11.18,11.25,315309,10.7068169014,10.9326197183,10.5186478873,10.5845070423,315309,0.0,1.0
TCS,2018-09-05 00:00:00+00:00,11.43,11.52,11.21,11.37,183777,10.7538591549,10.8385352113,10.5468732394,10.6974084507,183777,0.0,1.0
TCS,2018-09-06 00:00:00+00:00,11.25,11.57,11.22,11.5,129846,10.5845070423,10.8855774648,10.5562816901,10.8197183099,129846,0.0,1.0
TCS,2018-09-07 00:00:00+00:00,10.83,11.38,10.71,11.2,160446,10.1893521127,10.7068169014,10.0764507042,10.5374647887,160446,0.0,1.0
TCS,2018-09-10 00:00:00+00:00,10.8,10.83,10.2711,10.7,351701,10.1611267606,10.1893521127,9.6635138028,10.0670422535,351701,0.0,1.0
TCS,2018-09-11 00:00:00+00:00,11.09,11.13,10.705,10.79,188898,10.433971831,10.4716056338,10.0717464789,10.1517183099,188898,0.0,1.0
TCS,2018-09-12 00:00:00+00:00,10.92,11.21,10.64,11.09,131588,10.274028169,10.5468732394,10.0105915493,10.433971831,131588,0.0,1.0
TCS,2018-09-13 00:00:00+00:00,10.95,11.03,10.775,10.95,148743,10.3022535211,10.3775211268,10.1376056338,10.3022535211,148743,0.0,1.0
TCS,2018-09-14 00:00:00+00:00,10.69,10.91,10.52,10.91,154639,10.0576338028,10.2646197183,9.8976901408,10.2646197183,154639,0.0,1.0
TCS,2018-09-17 00:00:00+00:00,10.71,10.75,10.465,10.7,200258,10.0764507042,10.114084507,9.845943662,10.0670422535,200258,0.0,1.0
TCS,2018-09-18 00:00:00+00:00,10.72,10.9969,10.53,10.76,231096,10.0858591549,10.3463791549,9.9070985915,10.1234929577,231096,0.0,1.0
TCS,2018-09-19 00:00:00+00:00,10.9,10.94,10.67,10.67,183287,10.2552112676,10.2928450704,10.0388169014,10.0388169014,183287,0.0,1.0
TCS,2018-09-20 00:00:00+00:00,10.98,11.03,10.57,10.65,235388,10.3304788732,10.3775211268,9.9447323944,10.02,235388,0.0,1.0
TCS,2018-09-21 00:00:00+00:00,11.19,11.4,10.955,11.0,405288,10.528056338,10.7256338028,10.3069577465,10.3492957746,405288,0.0,1.0
TCS,2018-09-24 00:00:00+00:00,11.28,11.47,11.16,11.21,234235,10.6127323944,10.7914929577,10.4998309859,10.5468732394,234235,0.0,1.0
TCS,2018-09-25 00:00:00+00:00,10.89,11.36,10.75,11.36,292463,10.2458028169,10.688,10.114084507,10.688,292463,0.0,1.0
TCS,2018-09-26 00:00:00+00:00,10.82,11.11,10.81,10.9,202263,10.179943662,10.4527887324,10.1705352113,10.2552112676,202263,0.0,1.0
TCS,2018-09-27 00:00:00+00:00,10.93,10.97,10.731,10.82,172309,10.2834366197,10.3210704225,10.0962084507,10.179943662,172309,0.0,1.0
TCS,2018-09-28 00:00:00+00:00,11.1,11.21,10.84,10.89,433523,10.4433802817,10.5468732394,10.1987605634,10.2458028169,433523,0.0,1.0
TCS,2018-10-01 00:00:00+00:00,10.44,11.13,10.35,11.1,241074,9.8224225352,10.4716056338,9.7377464789,10.4433802817,241074,0.0,1.0
TCS,2018-10-02 00:00:00+00:00,10.26,10.46,10.1301,10.41,224051,9.6530704225,9.8412394366,9.5308546479,9.7941971831,224051,0.0,1.0
TCS,2018-10-03 00:00:00+00:00,10.37,10.41,10.17,10.29,177811,9.7565633803,9.7941971831,9.5683943662,9.6812957746,177811,0.0,1.0
TCS,2018-10-04 00:00:00+00:00,10.25,10.45,10.02,10.34,250788,9.6436619718,9.8318309859,9.4272676056,9.7283380282,250788,0.0,1.0
TCS,2018-10-05 00:00:00+00:00,10.25,10.52,10.145,10.26,251152,9.6436619718,9.8976901408,9.5448732394,9.6530704225,251152,0.0,1.0
TCS,2018-10-08 00:00:00+00:00,10.17,10.55,10.13,10.22,274439,9.5683943662,9.925915493,9.5307605634,9.6154366197,274439,0.0,1.0
TCS,2018-10-09 00:00:00+00:00,10.37,10.5,10.0727,10.11,291750,9.7565633803,9.8788732394,9.4768501408,9.511943662,291750,0.0,1.0
TCS,2018-10-10 00:00:00+00:00,10.16,10.55,10.07,10.35,248632,9.5589859155,9.925915493,9.4743098592,9.7377464789,248632,0.0,1.0
TCS,2018-10-11 00:00:00+00:00,10.16,10.55,10.12,10.19,161212,9.5589859155,9.925915493,9.5213521127,9.5872112676,161212,0.0,1.0
TCS,2018-10-12 00:00:00+00:00,9.99,10.4,9.86,10.33,180133,9.3990422535,9.7847887324,9.2767323944,9.7189295775,180133,0.0,1.0
TCS,2018-10-15 00:00:00+00:00,10.33,10.54,9.99,9.99,186045,9.7189295775,9.9165070423,9.3990422535,9.3990422535,186045,0.0,1.0
TCS,2018-10-16 00:00:00+00:00,10.74,10.75,10.27,10.39,168680,10.1046760563,10.114084507,9.6624788732,9.7753802817,168680,0.0,1.0
TCS,2018-10-17 00:00:00+00:00,10.57,10.71,10.41,10.71,258942,9.9447323944,10.0764507042,9.7941971831,10.0764507042,258942,0.0,1.0
TCS,2018-10-18 00:00:00+00:00,10.4,10.76,10.37,10.51,165758,9.7847887324,10.1234929577,9.7565633803,9.8882816901,165758,0.0,1.0
TCS,2018-10-19 00:00:00+00:00,9.9,10.42,9.84,10.42,313047,9.3143661972,9.8036056338,9.257915493,9.8036056338,313047,0.0,1.0
TCS,2018-10-22 00:00:00+00:00,9.95,10.23,9.9,9.94,216982,9.3614084507,9.6248450704,9.3143661972,9.352,216982,0.0,1.0
TCS,2018-10-23 00:00:00+00:00,10.2,10.27,9.51,9.82,423358,9.5966197183,9.6624788732,8.9474366197,9.2390985915,423358,0.0,1.0
TCS,2018-10-24 00:00:00+00:00,9.57,10.3,9.5,10.18,380831,9.0038873239,9.6907042254,8.938028169,9.5778028169,380831,0.0,1.0
TCS,2018-10-25 00:00:00+00:00,9.68,10.14,9.6242,9.64,230186,9.1073802817,9.5401690141,9.0548811268,9.0697464789,230186,0.0,1.0
TCS,2018-10-26 00:00:00+00:00,9.57,9.73,9.32,9.55,291998,9.0038873239,9.1544225352,8.7686760563,8.9850704225,291998,0.0,1.0
TCS,2018-10-29 00:00:00+00:00,9.69,9.93,9.57,9.7,128850,9.1167887324,9.3425915493,9.0038873239,9.1261971831,128850,0.0,1.0
TCS,2018-10-30 00:00:00+00:00,10.05,10.08,9.65,9.65,289192,9.4554929577,9.4837183099,9.0791549296,9.0791549296,289192,0.0,1.0
TCS,2018-10-31 00:00:00+00:00,5.91,7.84,5.72,6.82,3812751,5.5603943662,7.3762253521,5.3816338028,6.4165633803,3812751,0.0,1.0
TCS,2018-11-01 00:00:00+00:00,5.64,6.01,5.26,6.01,1443251,5.3063661972,5.6544788732,4.9488450704,5.6544788732,1443251,0.0,1.0
TCS,2018-11-02 00:00:00+00:00,5.54,5.765,5.32,5.7,683603,5.2122816901,5.423971831,5.0052957746,5.3628169014,683603,0.0,1.0
TCS,2018-11-05 00:00:00+00:00,5.73,6.07,5.56,5.61,810411,5.3910422535,5.7109295775,5.2310985915,5.2781408451,810411,0.0,1.0
TCS,2018-11-06 00:00:00+00:00,6.12,6.35,5.59,5.73,833157,5.757971831,5.9743661972,5.2593239437,5.3910422535,833157,0.0,1.0
TCS,2018-11-07 00:00:00+00:00,6.01,6.22,5.78,6.19,434919,5.6544788732,5.852056338,5.438084507,5.8238309859,434919,0.0,1.0
TCS,2018-11-08 00:00:00+00:00,6.4,6.42,6.01,6.03,515630,6.0214084507,6.0402253521,5.6544788732,5.6732957746,515630,0.0,1.0
TCS,2018-11-09 00:00:00+00:00,6.08,6.3802,6.025,6.33,403748,5.7203380282,6.0027797183,5.6685915493,5.9555492958,403748,0.0,1.0
TCS,2018-11-12 00:00:00+00:00,6.14,6.22,5.98,6.02,218818,5.7767887324,5.852056338,5.6262535211,5.6638873239,218818,0.0,1.0
TCS,2018-11-13 00:00:00+00:00,5.93,6.14,5.82,6.14,314338,5.5792112676,5.7767887324,5.4757183099,5.7767887324,314338,0.0,1.0
TCS,2018-11-14 00:00:00+00:00,5.92,6.13,5.86,6.04,219525,5.5698028169,5.7673802817,5.5133521127,5.6827042254,219525,0.0,1.0
TCS,2018-11-15 00:00:00+00:00,5.99,6.0,5.78,5.87,185725,5.6356619718,5.6450704225,5.438084507,5.5227605634,185725,0.0,1.0
TCS,2018-11-16 00:00:00+00:00,5.73,5.95,5.535,5.94,342033,5.3910422535,5.598028169,5.2075774648,5.5886197183,342033,0.0,1.0
TCS,2018-11-19 00:00:00+00:00,5.64,5.84,5.6,5.71,224264,5.3063661972,5.4945352113,5.2687323944,5.3722253521,224264,0.0,1.0
TCS,2018-11-20 00:00:00+00:00,5.56,5.64,5.36,5.51,335874,5.2310985915,5.3063661972,5.0429295775,5.184056338,335874,0.0,1.0
TCS,2018-11-21 00:00:00+00:00,5.75,5.77,5.53,5.6,107221,5.4098591549,5.4286760563,5.2028732394,5.2687323944,107221,0.0,1.0
TCS,2018-11-23 00:00:00+00:00,5.65,5.77,5.62,5.69,69588,5.3157746479,5.4286760563,5.2875492958,5.3534084507,69588,0.0,1.0
TCS,2018-11-26 00:00:00+00:00,5.72,5.85,5.51,5.73,290305,5.3816338028,5.503943662,5.184056338,5.3910422535,290305,0.0,1.0
TCS,2018-11-27 00:00:00+00:00,5.61,5.76,5.54,5.72,185815,5.2781408451,5.4192676056,5.2122816901,5.3816338028,185815,0.0,1.0
TCS,2018-11-28 00:00:00+00:00,5.7,5.77,5.58,5.65,168958,5.3628169014,5.4286760563,5.249915493,5.3157746479,168958,0.0,1.0
TCS,2018-11-29 00:00:00+00:00,5.69,5.8,5.61,5.69,155539,5.3534084507,5.4569014085,5.2781408451,5.3534084507,155539,0.0,1.0
TCS,2018-11-30 00:00:00+00:00,5.43,5.7,5.36,5.7,438497,5.1087887324,5.3628169014,5.0429295775,5.3628169014,438497,0.0,1.0
TCS,2018-12-03 00:00:00+00:00,5.5,5.69,5.47,5.54,283484,5.1746478873,5.3534084507,5.1464225352,5.2122816901,283484,0.0,1.0
TCS,2018-12-04 00:00:00+00:00,5.34,5.569,5.3,5.51,198809,5.0241126761,5.2395661972,4.9864788732,5.184056338,198809,0.0,1.0
TCS,2018-12-06 00:00:00+00:00,5.22,5.282,5.06,5.25,271457,4.9112112676,4.969543662,4.7606760563,4.9394366197,271457,0.0,1.0
TCS,2018-12-07 00:00:00+00:00,5.11,5.46,5.02,5.19,266102,4.8077183099,5.1370140845,4.7230422535,4.8829859155,266102,0.0,1.0
TCS,2018-12-10 00:00:00+00:00,4.93,5.1,4.92,5.1,280132,4.6383661972,4.7983098592,4.6289577465,4.7983098592,280132,0.0,1.0
TCS,2018-12-11 00:00:00+00:00,4.89,5.13,4.835,4.99,359392,4.6007323944,4.8265352113,4.5489859155,4.6948169014,359392,0.0,1.0
TCS,2018-12-12 00:00:00+00:00,4.96,5.05,4.8757,4.92,194349,4.6665915493,4.7512676056,4.5872783099,4.6289577465,194349,0.0,1.0
TCS,2018-12-13 00:00:00+00:00,4.85,4.98,4.7354,4.96,281959,4.5630985915,4.6854084507,4.4552777465,4.6665915493,281959,0.0,1.0
TCS,2018-12-14 00:00:00+00:00,4.64,4.985,4.62,4.82,353069,4.3655211268,4.6901126761,4.3467042254,4.5348732394,353069,0.0,1.0
TCS,2018-12-17 00:00:00+00:00,4.52,4.72,4.49,4.62,403073,4.2526197183,4.4407887324,4.2243943662,4.3467042254,403073,0.0,1.0
TCS,2018-12-18 00:00:00+00:00,4.54,4.67,4.47,4.64,212731,4.2714366197,4.3937464789,4.2055774648,4.3655211268,212731,0.0,1.0
TCS,2018-12-19 00:00:00+00:00,4.53,4.69,4.48,4.54,259986,4.262028169,4.4125633803,4.2149859155,4.2714366197,259986,0.0,1.0
TCS,2018-12-20 00:00:00+00:00,4.4,4.5694,4.32,4.54,301164,4.1397183099,4.2990974648,4.0644507042,4.2714366197,301164,0.0,1.0
TCS,2018-12-21 00:00:00+00:00,4.29,4.45,4.27,4.39,283513,4.0362253521,4.1867605634,4.0174084507,4.1303098592,283513,0.0,1.0
TCS,2018-12-24 00:00:00+00:00,4.22,4.37,4.21,4.21,132165,3.9703661972,4.1114929577,3.9609577465,3.9609577465,132165,0.0,1.0
TCS,2018-12-26 00:00:00+00:00,4.43,4.45,4.21,4.22,178322,4.167943662,4.1867605634,3.9609577465,3.9703661972,178322,0.0,1.0
TCS,2018-12-27 00:00:00+00:00,4.45,4.48,4.31,4.36,297803,4.1867605634,4.2149859155,4.0550422535,4.102084507,297803,0.0,1.0
TCS,2018-12-28 00:00:00+00:00,4.69,4.79,4.46,4.46,235583,4.4125633803,4.5066478873,4.1961690141,4.1961690141,235583,0.0,1.0
TCS,2018-12-31 00:00:00+00:00,4.77,4.86,4.63,4.71,456456,4.4878309859,4.5725070423,4.3561126761,4.4313802817,456456,0.0,1.0
TCS,2019-01-02 00:00:00+00:00,4.95,5.08,4.69,4.72,272524,4.6571830986,4.7794929577,4.4125633803,4.4407887324,272524,0.0,1.0
TCS,2019-01-03 00:00:00+00:00,4.93,5.08,4.82,4.92,256829,4.6383661972,4.7794929577,4.5348732394,4.6289577465,256829,0.0,1.0
TCS,2019-01-04 00:00:00+00:00,5.12,5.15,4.95,5.01,217582,4.8171267606,4.8453521127,4.6571830986,4.7136338028,217582,0.0,1.0
TCS,2019-01-07 00:00:00+00:00,5.38,5.49,5.05,5.12,246068,5.0617464789,5.1652394366,4.7512676056,4.8171267606,246068,0.0,1.0
TCS,2019-01-08 00:00:00+00:00,5.55,5.69,5.38,5.47,323210,5.2216901408,5.3534084507,5.0617464789,5.1464225352,323210,0.0,1.0
TCS,2019-01-09 00:00:00+00:00,5.54,5.63,5.47,5.49,194556,5.2122816901,5.2969577465,5.1464225352,5.1652394366,194556,0.0,1.0
TCS,2019-01-10 00:00:00+00:00,5.71,5.735,5.37,5.48,250741,5.3722253521,5.3957464789,5.0523380282,5.1558309859,250741,0.0,1.0
TCS,2019-01-11 00:00:00+00:00,5.86,6.025,5.64,5.7,388541,5.5133521127,5.6685915493,5.3063661972,5.3628169014,388541,0.0,1.0
TCS,2019-01-14 00:00:00+00:00,5.88,5.92,5.7788,5.8,148478,5.5321690141,5.5698028169,5.436955493,5.4569014085,148478,0.0,1.0
TCS,2019-01-15 00:00:00+00:00,6.1,6.2,5.79,5.88,260923,5.7391549296,5.8332394366,5.4474929577,5.5321690141,260923,0.0,1.0
TCS,2019-01-16 00:00:00+00:00,5.99,6.15,5.92,6.07,250947,5.6356619718,5.7861971831,5.5698028169,5.7109295775,250947,0.0,1.0
TCS,2019-01-17 00:00:00+00:00,5.93,5.99,5.79,5.96,139967,5.5792112676,5.6356619718,5.4474929577,5.6074366197,139967,0.0,1.0
TCS,2019-01-18 00:00:00+00:00,6.05,6.13,5.8915,5.98,263367,5.6921126761,5.7673802817,5.5429887324,5.6262535211,263367,0.0,1.0
TCS,2019-01-22 00:00:00+00:00,6.2,6.37,6.0,6.05,259413,5.8332394366,5.9931830986,5.6450704225,5.6921126761,259413,0.0,1.0
TCS,2019-01-23 00:00:00+00:00,6.45,6.5498,6.1843,6.21,271190,6.0684507042,6.1623470423,5.818468169,5.8426478873,271190,0.0,1.0
TCS,2019-01-24 00:00:00+00:00,6.63,6.71,6.43,6.43,236269,6.2378028169,6.3130704225,6.0496338028,6.0496338028,236269,0.0,1.0
TCS,2019-01-25 00:00:00+00:00,6.95,6.9627,6.68,6.68,245192,6.5388732394,6.5508219718,6.2848450704,6.2848450704,245192,0.0,1.0
TCS,2019-01-28 00:00:00+00:00,6.83,7.0,6.67,6.91,243088,6.425971831,6.585915493,6.2754366197,6.5012394366,243088,0.0,1.0
TCS,2019-01-29 00:00:00+00:00,7.0,7.06,6.73,6.83,273746,6.585915493,6.6423661972,6.3318873239,6.425971831,273746,0.0,1.0
TCS,2019-01-30 00:00:00+00:00,7.04,7.16,6.98,7.07,427990,6.6235492958,6.7364507042,6.5670985915,6.6517746479,427990,0.0,1.0
TCS,2019-01-31 00:00:00+00:00,7.16,7.18,7.0,7.05,215586,6.7364507042,6.7552676056,6.585915493,6.6329577465,215586,0.0,1.0
TCS,2019-02-01 00:00:00+00:00,7.17,7.22,7.0,7.18,232109,6.7458591549,6.7929014085,6.585915493,6.7552676056,232109,0.0,1.0
TCS,2019-02-04 00:00:00+00:00,7.37,7.43,7.15,7.2,612753,6.934028169,6.9904788732,6.7270422535,6.774084507,612753,0.0,1.0
TCS,2019-02-05 00:00:00+00:00,7.78,7.86,7.38,7.38,637414,7.3197746479,7.3950422535,6.9434366197,6.9434366197,637414,0.0,1.0
TCS,2019-02-06 00:00:00+00:00,5.97,6.86,5.7,6.74,2267195,5.6168450704,6.4541971831,5.3628169014,6.3412957746,2267195,0.0,1.0
TCS,2019-02-07 00:00:00+00:00,5.76,6.02,5.57,6.01,598123,5.4192676056,5.6638873239,5.2405070423,5.6544788732,598123,0.0,1.0
TCS,2019-02-08 00:00:00+00:00,5.62,5.87,5.4,5.73,721113,5.2875492958,5.5227605634,5.0805633803,5.3910422535,721113,0.0,1.0
TCS,2019-02-11 00:00:00+00:00,5.78,5.8351,5.45,5.6,419849,5.438084507,5.4899250704,5.1276056338,5.2687323944,419849,0.0,1.0
TCS,2019-02-12 00:00:00+00:00,5.96,6.0,5.75,5.76,340998,5.6074366197,5.6450704225,5.4098591549,5.4192676056,340998,0.0,1.0
TCS,2019-02-13 00:00:00+00:00,6.29,6.34,5.93,6.01,378806,5.917915493,5.9649577465,5.5792112676,5.6544788732,378806,0.0,1.0
TCS,2019-02-14 00:00:00+00:00,6.4,6.55,6.15,6.31,301577,6.0214084507,6.1625352113,5.7861971831,5.9367323944,301577,0.0,1.0
TCS,2019-02-15 00:00:00+00:00,6.72,6.765,6.35,6.43,321228,6.3224788732,6.3648169014,5.9743661972,6.0496338028,321228,0.0,1.0
TCS,2019-02-19 00:00:00+00:00,6.57,6.73,6.48,6.73,342892,6.1813521127,6.3318873239,6.0966760563,6.3318873239,342892,0.0,1.0
TCS,2019-02-20 00:00:00+00:00,6.56,6.67,6.5,6.57,229087,6.171943662,6.2754366197,6.1154929577,6.1813521127,229087,0.0,1.0
TCS,2019-02-21 00:00:00+00:00,6.64,6.72,6.56,6.56,309703,6.2472112676,6.3224788732,6.171943662,6.171943662,309703,0.0,1.0
TCS,2019-02-22 00:00:00+00:00,6.54,6.74,6.495,6.64,242519,6.1531267606,6.3412957746,6.1107887324,6.2472112676,242519,0.0,1.0
TCS,2019-02-25 00:00:00+00:00,6.59,6.77,6.58,6.58,227390,6.2001690141,6.3695211268,6.1907605634,6.1907605634,227390,0.0,1.0
TCS,2019-02-26 00:00:00+00:00,6.71,6.81,6.5,6.61,332386,6.3130704225,6.4071549296,6.1154929577,6.2189859155,332386,0.0,1.0
TCS,2019-02-27 00:00:00+00:00,6.63,6.8011,6.59,6.72,190228,6.2378028169,6.3987814085,6.2001690141,6.3224788732,190228,0.0,1.0
TCS,2019-02-28 00:00:00+00:00,6.83,6.84,6.52,6.6,192242,6.425971831,6.4353802817,6.1343098592,6.2095774648,192242,0.0,1.0
TCS,2019-03-01 00:00:00+00:00,6.8,6.99,6.73,6.89,181230,6.3977464789,6.5765070423,6.3318873239,6.4824225352,181230,0.0,1.0
TCS,2019-03-04 00:00:00+00:00,6.76,6.87,6.65,6.78,180877,6.3601126761,6.4636056338,6.2566197183,6.3789295775,180877,0.0,1.0
TCS,2019-03-05 00:00:00+00:00,6.65,6.84,6.59,6.77,107979,6.2566197183,6.4353802817,6.2001690141,6.3695211268,107979,0.0,1.0
